gene_symbol,mean_median_tpm,Z
TICAM2,4.951474444444444,0.7746245730829762
AC010226.4,2.9480138333333334,0.5963786657123428
TMED7,39.034803703703716,1.6024377034412334
CTC-505O3.3,0.0,0.0
CTC-505O3.2,0.2833509925925926,0.10834545084033272
CTC-505O3.1,0.0009801759259259258,0.00042547650905631933
RNU2-49P,0.0,0.0
CDO1,23.19711881481481,1.3837636570002527
ATG12,14.485095555555551,1.1899138896490502
AP3S1,89.30540925925926,1.9557137651649747
LVRN,1.0366426648148146,0.3089148373887327
DDX43P1,0.0008434148148148148,0.00036613601945307455
ARL14EPL,0.006843212962962963,0.002961846872967582
CTD-2287O16.1,7.799923703703706,0.9444789067860649
CTD-2287O16.4,0.48845156481481483,0.17273470698684124
CTD-2287O16.5,3.861511185185185,0.686771289297727
COMMD10,13.505959814814814,1.1615464700216083
RNU6-644P,0.0044349444444444445,0.001921813474777248
HMGN2P27,0.008734166666666666,0.0037767309933112113
CTC-339F2.2,0.2535787222222223,0.09815161197050445
SEMA6A,9.193639277777777,1.0083292611496448
SEMA6A-AS1,1.3747300555555553,0.37561424888901906
RPS14P8,0.9329356851851853,0.2862174039334372
SEMA6A-AS2,0.2997645925925926,0.1138647020024154
RPS17P2,0.14770011666666666,0.05982842578813536
LINC02214,0.0006336833333333333,0.00027511801529356576
CTC-472C24.1,0.026579224074074075,0.011392470755361555
RP11-492L8.1,0.0,0.0
RP11-492L8.2,0.027366666666666668,0.01172547075412019
RPL35AP15,0.006184277777777778,0.002677526935564788
LINC00992,0.3095028351851851,0.11710644304681657
RP11-74D3.2,0.0,0.0
RPL7L1P4,0.0,0.0
LINC02147,0.2967073370370371,0.11284196817964404
LINC02148,0.23455456851851852,0.09151029093276708
LINC02208,0.19056998222222227,0.07575492851004709
LINC02216,0.011025481481481482,0.004762101513196441
LINC02215,0.010126888888888888,0.004375931884546779
RNU7-34P,0.0,0.0
CTC-448D22.1,0.02340274814814815,0.010046578850651706
DTWD2,2.341051314814815,0.5238831459673056
PTMAP2,3.9073883888888883,0.6908504310146046
MIR1244-2,3.1666103148148146,0.6197828846570821
CTB-161M19.4,0.16425570555555555,0.06604837491503081
RNU6-373P,0.0,0.0
CTB-161M19.1,0.08780854629629628,0.03655246649858799
CTB-161M19.2,0.029535796296296296,0.012641451355882528
DMXL1,8.258494629629629,0.966540378993827
RP11-950K24.2,0.07728970925925926,0.03233251129541134
LAMTOR3P2,0.3106778555555556,0.11749596190632716
RNU6-701P,0.0,0.0
MIR5706,0.0,0.0
TNFAIP8,4.447006888888889,0.7361579245304368
RN7SL174P,0.0,0.0
RNA5SP190,0.0,0.0
HSD17B4,71.95222592592594,1.8630385476701623
CTD-2158P22.1,0.06421302037037038,0.027028568101588685
FABP5P6,0.0,0.0
FAM170A,0.7302799629629629,0.23811637858137083
CTD-2158P22.4,0.0005637537037037037,0.0002447661352441906
CTC-507E12.1,0.004818135185185185,0.0020874647089845723
CTC-552D5.1,0.10130735185185186,0.04190853839556779
RNU6-718P,0.0,0.0
RP11-574H6.1,0.006098746296296297,0.0026406078242723467
PRR16,6.361203105555557,0.8669488006694368
PRELID3BP8,0.0,0.0
RNU4-69P,0.0,0.0
CTD-2334D19.1,0.6755872888888889,0.22416705711628068
AC008565.1,0.0,0.0
CTD-2613O8.1,0.004693462962962963,0.002033576532099059
CTD-2020P22.1,0.0,0.0
CTC-546K23.1,0.0027808394444444446,0.0012060271180027928
CTC-546K23.2,0.0008125574074074075,0.00035274590451829085
RPL23AP44,0.0,0.0
RP11-510I6.2,0.005400283333333333,0.0023390032812407213
RP11-510I6.3,0.0023192407407407406,0.0010060672502687038
FTMT,2.1310555555555557,0.49569077354382807
SRFBP1,5.148502685185185,0.788769367038094
LOX,14.138851535185186,1.1800929299295628
CTC-441N14.2,0.1649965351851852,0.0663246337292545
ZNF474,0.4111591592592593,0.14957599893499335
CTC-441N14.1,0.027222425925925924,0.011664492178795189
CTC-441N14.4,0.9027717859259258,0.27938670312860475
CTD-2544H17.2,0.0,0.0
SNCAIP,3.9570663411111107,0.6952247311677459
CTD-2544H17.1,0.11701884259259258,0.04806049913617067
CTD-2280E9.1,0.014530996296296296,0.006265320284888048
MGC32805,0.2618395777777778,0.10100414499176977
LINC02201,0.02557548888888889,0.010967632721244373
ARGFXP1,0.01585703148148148,0.00683259101120762
SNX2,43.89824444444444,1.6522293600902715
CTB-36H16.2,2.885789185185184,0.5894792352255989
SNX24,8.118295111111111,0.9599136439147554
RN7SL689P,1.9154577037037044,0.46470674523182537
PPIC,30.436593759259242,1.4974354829240315
RP11-359P5.1,0.307917001851852,0.11658018528685583
RN7SL711P,0.006304411111111112,0.0027293764133872068
AC106786.1,1.0823796925925928,0.3185599198735659
PRDM6,2.4931497155555564,0.5432171997934523
CTD-2347I17.1,0.0,0.0
CEP120,9.827494074074071,1.034527954711034
KRT8P33,1.2380098666666663,0.34986199686142966
HMGB3P17,0.0024171481481481483,0.0010484874378245167
CTD-2169H9.1,0.0018688518518518518,0.0008108745803087177
CSNK1G3,11.497800185185188,1.0968335768872242
KRT18P16,0.001299275925925926,0.0005639021121561526
LINC01170,0.33315418333333335,0.1248803797954038
HMGB1P29,0.006330774074074074,0.002740753824878794
CTC-369A16.2,0.0016006333333333333,0.0006945904800574669
CTD-2308B18.4,0.0,0.0
CTD-2308B18.1,0.0,0.0
CTD-2308B18.2,0.0,0.0
CTD-2308B18.3,0.0015728777777777776,0.0006825554920208348
ZNF608,7.03932885185185,0.9052197940091974
RP11-43D2.2,0.003959864814814814,0.001716351416709977
RP11-436H11.5,0.0,0.0
RP11-436H11.1,0.43873375925925917,0.15798043425460231
RP11-284A20.3,0.0,0.0
RP11-284A20.2,0.0938952962962963,0.0389757548887253
RP11-284A20.1,0.01835338888888889,0.00789851298297681
RP11-257I8.2,0.16005916666666664,0.06448014017653277
RP11-257I8.1,0.0,0.0
RP11-508M8.1,0.027390112962962964,0.011735381997342666
HMGB1P22,0.0,0.0
RP11-395P13.7,0.027158962962962965,0.01163766014577747
RN7SKP117,0.0,0.0
RP11-395P13.4,0.07234185185185185,0.03033325616448854
RP11-756H20.1,0.0015482148148148148,0.0006718611922479822
CTC-394G3.1,0.0,0.0
CTC-394G3.2,0.0,0.0
RPSAP37,0.0,0.0
RP11-114J13.1,0.09459833333333334,0.03925478253781501
LINC02039,0.09385092592592592,0.03895813876230375
GRAMD3,20.463465814814814,1.3316998510277869
RP11-517I3.1,0.5132690592592593,0.17991615245341483
RP11-517I3.2,11.402069977777778,1.0934941774928708
ALDH7A1,14.515759296296297,1.1907730335536215
RNU6-290P,0.0,0.0
PHAX,14.796831851851854,1.1985699953580464
RP11-395C3.1,0.21431367407407412,0.08433088552286266
TEX43,0.7604398277777777,0.24562118537855374
BOLA3P3,0.01983837037037037,0.008531347822308697
HSPE1P10,0.0,0.0
RP11-434D11.4,0.07131249259259259,0.02991616925706705
RNU6-752P,0.0,0.0
LMNB1,8.679538111111112,0.9858546341078107
MARCH3,3.1583404629629626,0.618920044190471
C5orf63,1.7578450925925926,0.440569868322199
AC005915.1,0.010562212962962962,0.004563055025817396
MRPS5P3,0.0,0.0
CTB-88F18.2,0.0,0.0
CTB-88F18.4,0.0,0.0
CTB-88F18.3,0.0,0.0
CTB-88F18.5,0.27318205370370374,0.10489050834011983
MEGF10,2.0921089018518515,0.4902547810549749
CTD-2195M15.1,0.7191909907407407,0.23532412660982113
CTD-2195M15.3,0.029525087037037028,0.012636933789413938
HNRNPKP1,0.15914726666666668,0.06413861546121231
PRRC1,12.26647203703704,1.122755445957478
CTD-2195M15.4,0.002341351851851852,0.0010156476586233169
CTXN3,1.2754739944444446,0.3570718764788371
CTC-548H10.2,0.007201125925925926,0.003116202587438578
CCDC192,0.6810951703703704,0.2255923004690517
CUL1P1,0.0,0.0
CTC-228N24.2,0.015206020370370369,0.006554184545551286
LINC01184,6.792452222222223,0.891674148171995
SLC12A2,13.635158203703703,1.1653974214486067
KDELC1P1,0.1085271425925926,0.04474633140077459
FBN2,3.0205977870370364,0.6042906292811392
Y_RNA,0.0,0.0
CTC-573M9.1,0.0047153074074074075,0.0020430190326223134
SLC27A6,2.6748040074074075,0.5652341813055801
ISOC1,25.50866129629629,1.423387796148352
MIR4633,0.0,0.0
MIR4460,0.0,0.0
ADAMTS19-AS1,0.21026057777777776,0.08287888709928895
ADAMTS19,0.872926224074074,0.2725206705367069
CTC-575N7.1,0.02755427037037037,0.011804768455614182
KIAA1024L,0.02927654259259259,0.012532075235096854
CHSY3,2.4647197074074065,0.5396681063504081
RNU6ATAC10P,0.0,0.0
RNA5SP191,0.0,0.0
HSPA8P4,0.18161632962962967,0.07247648418188525
RNU7-53P,0.0,0.0
ARL2BPP4,0.0,0.0
AC005741.2,0.0,0.0
RP11-114H7.1,0.004313981481481481,0.0018695087325419266
RP11-114H7.2,0.005221092592592592,0.00226159283385399
RP11-114H7.3,0.0,0.0
HINT1,157.18684814814813,2.199170372877703
LYRM7,7.374949722222225,0.9229822084937196
CDC42SE2,18.02976740740741,1.2794334801263891
RP1-247F3.1,0.19032907407407412,0.07566704147471344
RAPGEF6,6.415787592592593,0.8701572819932312
uc_338,0.04248301851851851,0.018068989282467852
FNIP1,10.411247407407403,1.0573331214158204
AC005593.2,0.1775223425925926,0.0709691562872334
MEIKIN,0.388756825925926,0.1426262065697544
AC034228.4,0.028057268518518516,0.01201730795578288
ACSL6,6.163003527777777,0.8550951650486183
AC034228.3,0.3640467962962962,0.1348292698986378
AC034228.2,0.016451761111111112,0.007086772663805765
IL3,0.0031899000000000003,0.0013831510819881927
CSF2,0.03548982592592593,0.01514583614503328
snoZ6,0.0,0.0
AC063976.1,0.0,0.0
AC063976.2,0.0,0.0
AC063976.3,0.04170320925925926,0.01774400212966623
P4HA2-AS1,0.0809599037037037,0.03380958486618211
P4HA2,8.707435685185185,0.9871045218900701
AC063976.7,0.4546542370370369,0.1627597762828313
MIR6830,0.0,0.0
PDLIM4,31.133217555555557,1.50695421439871
SLC22A4,2.8060075000000007,0.580469639759043
AC034220.3,3.870733851851852,0.6875943993664706
MIR3936,1.956831722222222,0.47082660887177763
SLC22A5,13.919759074074072,1.1737618101577636
C5orf56,4.062759074074073,0.7043872607287797
AC116366.5,0.1789148314814815,0.07148243142785848
Y_RNA,1.7961319444444441,0.44655766113376966
AC116366.6,3.2879822592592585,0.6322529798746047
IRF1,16.15565555555556,1.2344073180623
IL5,0.18943683703703698,0.07534138453670756
RAD50,12.875140185185183,1.1422373796393852
TH2LCRR,0.37005182777777784,0.1367369964207533
IL13,1.2755864564814816,0.3570933403300187
IL4,0.11059143703703704,0.04555432062052024
AC004237.1,0.25448752777777783,0.09846634787923492
KIF3A,9.733326851851855,1.0307343547209675
CCNI2,2.185744318518518,0.5032109172553261
SEPT8,42.7136955925926,1.6406175236625062
SOWAHA,16.065572281481483,1.232120856606581
AC004775.5,0.20110462777777774,0.0795808402816624
SHROOM1,14.523750018518514,1.1909966406093258
RNA5SP192,0.0,0.0
GDF9,1.0292362074074073,0.30733260277652835
UQCRQ,163.07218333333333,2.2150349573550425
LEAP2,4.784556703703704,0.7622700826461061
AFF4,26.183223148148155,1.434300950279628
AC010240.2,0.07400386296296296,0.031005843431024218
Y_RNA,0.0,0.0
ATP6V0E1P1,0.0,0.0
CTC-350I8.1,0.1503285277777778,0.0608218902884692
AC010240.3,0.0,0.0
Y_RNA,0.0,0.0
ZCCHC10,10.466717962962965,1.059439130670059
RP11-485M7.1,0.6060820185185185,0.20576771982216077
HSPA4,39.9347537037037,1.6120921816696552
RP11-485M7.2,0.2790439537037037,0.10688546904705469
RP11-485M7.3,0.324079962962963,0.12191421352130273
CTB-49A3.2,0.057659070370370366,0.024345698211435448
CTB-49A3.1,0.0,0.0
FSTL4,1.1794899814814817,0.3383548770255039
CTB-49A3.5,0.018530142592592596,0.007973886127470048
CTB-49A3.4,0.24904317222222222,0.09657744969026723
CTB-3M24.3,0.021312725925925927,0.009158743407731635
MIR1289-2,0.0,0.0
CTB-3M24.2,0.0,0.0
CTB-3M24.1,0.06686846111111111,0.028110876654881566
AC005178.1,0.0,0.0
WSPAR,0.0036049870370370367,0.001562810710812267
C5orf15,33.64868888888888,1.5396868054963442
VDAC1,113.54063148148146,2.0589595731213546
CTB-113I20.2,3.792392037037038,0.680552337878279
CTB-113I20.1,0.0057067592592592595,0.0024713689899546385
TCF7,3.686685925925926,0.6708658506382899
SKP1,53.801351851851855,1.7387912718887153
PPP2CA,51.45251111111112,1.719766284437943
MIR3661,0.0,0.0
CTD-2410N18.3,0.4558381055555555,0.16311308255045015
CTD-2410N18.1,0.0,0.0
CDKL3,2.325721498148149,0.5218858778114386
UBE2B,49.652140740740755,1.704597804923232
RP11-215P8.2,0.4925560925925928,0.1739306615740541
RP11-215P8.3,0.42541974074074074,0.15394276907816934
CDKN2AIPNL,19.26090425925926,1.3066588243432546
RP11-215P8.1,0.14380679999999998,0.058352674125060226
RP11-215P8.4,0.09835308703703703,0.040741974997045974
AC005355.1,0.059422474074074076,0.025069181609612592
RNU6-456P,0.0,0.0
LINC01843,0.3891444777777777,0.14274741682371636
RN7SL541P,0.019229537037037035,0.008272000927619606
AC005355.3,0.27800520000000006,0.10653262090118533
JADE2,17.245642962962968,1.2611591721866526
SAR1B,15.323428333333336,1.212811376837195
RNU6-1311P,0.0,0.0
SEC24A,10.10556185185185,1.0455405352380591
RNU6-1164P,0.0,0.0
RNU6-757P,0.0,0.0
CAMLG,46.78003148148149,1.6792464315634863
DDX46,23.27971648148148,1.3852436110998008
CTB-2L9.1,0.0,0.0
C5orf24,21.276779259259257,1.3478524014459923
AC006077.4,0.002367888888888889,0.001027145474384079
TXNDC15,29.759962407407414,1.4879858003665358
PCBD2,2.726532962962963,0.5713049671252678
AC006077.3,2.8968760000000002,0.5907165866054822
MTCYBP18,1.0164593148148149,0.30458946386921487
MTND6P4,1.9063996481481482,0.46335533227850667
MTND5P11,0.9627503888888893,0.29286507208038093
MTND4P12,10.976436111111108,1.0783276020645034
MTND4LP30,2.2601302777777783,0.5132349552180973
MTND3P25,0.10658439629629629,0.043984542030136825
CATSPER3,2.432443592592593,0.5356034089453361
PITX1,34.90603005,1.5551673900135978
C5orf66,5.435600611111112,0.8085890842503863
CTC-276P9.4,0.44821674259259264,0.1608335639797526
C5orf66-AS1,3.638679572222222,0.6663943736349418
CTC-276P9.2,0.007763259259259259,0.0033585209260544673
CTC-276P9.3,0.06201314814814815,0.02612989351836996
C5orf66-AS2,0.009968584074074074,0.004307864896036885
H2AFY,24.460393148148142,1.405865105553027
CTC-203F4.2,4.015761203703702,0.7003368519090901
DCANP1,0.0,0.0
TIFAB,0.07773747611111112,0.032512984819881956
CTB-138E5.1,0.08621420740740741,0.035915478955859996
NEUROG1,0.007837285185185184,0.003390421146810412
CTC-321K16.1,0.2619814814814814,0.10105298204804121
CXCL14,110.60257537037039,2.0476742166108393
LINC01959,0.013377216481481482,0.005771135925048126
AC011431.1,0.0024300555555555555,0.001054079500703425
MIR5692C1,0.0,0.0
RP11-119J18.1,0.3458356722222221,0.12899203536797155
SLC25A48,1.6588277224074073,0.4246901983200193
IL9,0.0568284537037037,0.024004497566496263
GS1-39E22.2,0.36923432222222236,0.13647777694326754
GS1-39E22.1,0.012202568518518518,0.00526743501979903
LECT2,0.7131483018518519,0.233794960098081
FBXL21,0.27817803629629634,0.10659135053277247
TGFBI,110.93410166666665,2.04896241815844
VTRNA2-1,0.0,0.0
SMAD5-AS1,0.0012618925925925925,0.0005476875009484163
SMAD5,17.005783148148144,1.2554120154336346
AC009014.3,1.5852239129629628,0.41249816443299225
TRPC7,0.08652830925925926,0.03604104625241605
TRPC7-AS1,0.08303125925925926,0.03464099173878891
TRPC7-AS2,0.0036921018518518514,0.001600506658860342
AC063980.3,0.0,0.0
HSPD1P18,0.0,0.0
HNRNPA1P13,0.0016506759259259259,0.0007162884285146573
RP11-114H21.2,0.011368038888888888,0.004909224999992064
CTB-1I21.1,0.19978165555555555,0.07910221736814595
CTB-1I21.2,0.0,0.0
RNA5SP193,0.0,0.0
SPOCK1,32.48852212592592,1.5248959822153703
KLHL3,7.69597175925926,0.9393181206806089
MIR874,0.0,0.0
HNRNPA0,33.16390092592593,1.533567453758154
RP11-381K20.4,0.2289459518518519,0.08953278335134521
NPY6R,2.9288736685185177,0.5942680644576773
RP11-381K20.2,1.0251864555555559,0.30646501416357236
MYOT,14.218076848148147,1.1823597728675959
PKD2L2,0.2510627833333333,0.09727910487410811
FAM13B,18.306170185185188,1.2856961302059506
RP11-325L7.1,0.26231934259259254,0.10116923698539422
RP11-325L7.2,0.0691889648148148,0.029054467719399873
RNU6-1148P,0.0,0.0
WNT8A,0.09989960185185186,0.041353044838523534
NME5,6.617765092592591,0.8818275762845298
RNU6-460P,0.048436018518518524,0.020541932510291606
RNU6-888P,0.0,0.0
BRD8,30.455250740740738,1.4976931514471439
KIF20A,2.240232281481481,0.5105761444503605
CDC23,15.522190740740738,1.2180676315761032
GFRA3,4.389651537037037,0.7315606871841251
RPS27AP18,0.0,0.0
CDC25C,1.1604070672222224,0.3345355892954147
FAM53C,23.13206203703703,1.3825944331000366
KDM3B,30.442776851851846,1.497520893543655
REEP2,34.813273796296286,1.5540440229577086
RP11-461O14.3,0.006786851851851851,0.0029375352379919523
EGR1,151.1775464814815,2.1823505778053818
RPL7P19,0.11805032222222221,0.04846135110996942
ETF1,53.224062962962975,1.734192055780178
HSPA9,120.54820555555553,2.0847485516361797
SNORD63,0.0,0.0
SNORD63,0.0,0.0
CTNNA1,109.8001703703704,2.0445404281799098
CTB-164L20.1,0.0015098259259259258,0.0006552145626708371
snoU13,0.0,0.0
AC034243.1,0.5868742851851851,0.20054252258789618
LRRTM2,2.225592733333334,0.508609532044991
SIL1,17.04264314814815,1.2563001596233634
RNA5SP194,0.0,0.0
CTB-46B19.2,0.08745770925925926,0.036412376438196975
RPL12P21,0.001158748148148148,0.0005029465886850371
RNU6-572P,0.0,0.0
SNHG4,2.749070444444445,0.5739236008232782
SNORA74,0.00859424074074074,0.0037164839285505095
SNORA74A,0.08642166666666666,0.03599841822135308
MATR3,8.12288907407408,0.960132394275128
RNA5SP195,0.010655246296296295,0.00460303475500801
RN7SKP64,0.005761222222222222,0.002494887101608918
PAIP2,50.91384629629629,1.7152832069442474
SLC23A1,1.6493806055555555,0.42314435279288903
MZB1,12.645053103703708,1.1349752301928417
PROB1,3.9299425555555554,0.6928418588410058
SPATA24,6.271693111111111,0.8616355419736211
DNAJC18,9.281716555555555,1.01206562714676
RNU5B-4P,0.10157346296296296,0.04201346516864931
ECSCR,32.18213542592593,1.5209043314729747
AC138517.6,0.04422385370370371,0.018793609784069208
TMEM173,44.84860888888888,1.661326163102123
AC138517.5,0.0,0.0
NCOA4P4,0.0,0.0
UBE2D2,52.88714259259258,1.7314851554058168
Y_RNA,0.0,0.0
CTD-2062A1.2,0.1930540962962963,0.07666013620205218
CTD-3224K15.3,0.43619161296296294,0.1572123862161474
CXXC5,36.129754444444444,1.5697220770533762
CXXC5-AS1,0.1430248092592592,0.05805565682351048
CTB-35F21.1,0.11634389444444444,0.047798001459125675
RNU6-236P,0.0,0.0
PSD2-AS1,0.9022985074074074,0.2792786671480785
CTB-35F21.3,0.1087601425925926,0.044837605648664784
CTB-35F21.5,0.0,0.0
PSD2,13.458984262962963,1.1601377850411922
NRG2,3.264932118518519,0.6299121232438846
CTB-35F21.4,0.4355416666666666,0.15701580243391605
Y_RNA,0.0,0.0
LINC01024,1.8965466111111111,0.4618805215405742
PURA,7.955719351851853,0.9521004754996865
IGIP,24.87109425925925,1.4128147982839032
CTB-131B5.5,0.8842192592592591,0.2751314385554879
CYSTM1,58.84965722222222,1.7770616674086999
CTB-131B5.2,0.1111781262962963,0.045783683663398723
PFDN1,59.71249814814814,1.783278103234248
HBEGF,19.315208518518517,1.3078212843526698
CTC-329D1.3,0.19867836851851858,0.0787026680730757
SLC4A9,1.1665296203703701,0.3357646310004266
CTC-329D1.2,1.4422838703703702,0.3877961412511426
RNU4-14P,0.0,0.0
ANKHD1,33.921494814814814,1.5430928254095646
SNORD45,0.0,0.0
SRA1,34.49997037037037,1.550227990576502
EIF4EBP3,50.04567777777776,1.7079589746946315
APBB3,46.17153148148146,1.6736799763762837
MIR6831,0.0,0.0
SLC35A4,45.301916666666685,1.665598968999124
AC011380.8,0.30959523333333333,0.11713708566106446
SNORA27,0.010835222222222222,0.004680366360502933
HAUS1P1,0.06235488518518517,0.026269619317665208
RP11-515C16.1,0.0,0.0
CD14,46.30586764814813,1.6749150123903656
NDUFA2,48.65350555555554,1.6959499152622153
TMCO6,12.878129074074078,1.1423309223456055
IK,96.03723888888887,1.9869384305586453
MIR3655,0.0,0.0
WDR55,17.29688351851852,1.2623771232839178
HARS,36.6023375925926,1.5752148441831824
HARS2,32.67626111111112,1.5273238681913546
ZMAT2,87.74840185185184,1.9481605411843574
VTRNA1-1,0.0077905,0.003370260135026696
VTRNA1-2,0.0,0.0
VTRNA1-3,0.03344181481481481,0.014286029859091144
RP11-515C16.7,0.0,0.0
AC005609.2,0.0,0.0
PCDHA1,0.4168049277777777,0.1513100587007755
PCDHA2,0.3956469740740741,0.14477557831536966
AC005609.16,0.01920246296296296,0.008260464490815569
PCDHA3,0.46504128981481485,0.1658498647488581
PCDHA4,0.09761919222222219,0.04045169220682318
PCDHA5,0.20142277981481485,0.07969586221603248
PCDHA6,0.3080317148148148,0.11661827411216963
PCDHA7,0.23883080018518518,0.09301199437943973
PCDHA8,0.12337009814814813,0.05052285964864238
PCDHA9,0.07628389962962963,0.03192684361639527
PCDHA10,0.39646183888888903,0.14502907223435713
PCDHA11,0.35660529074074077,0.13245350647441714
PCDHA12,0.27282690740740734,0.10476934766856978
AC005609.17,0.017755185185185183,0.007643323669051605
PCDHA13,0.17412494277777776,0.06971431417883323
PCDHAC1,0.1730732814814815,0.06932514318879508
CTC-270D5.2,0.0,0.0
PCDHAC2,0.9275218222222223,0.28499930356711695
CTC-270D5.1,0.28729980185185183,0.10967970240338379
PCDHB1,0.05048830370370369,0.021391221268179047
CH17-140K24.1,0.010405129629629629,0.004495542381189015
PCDHB2,1.2219063116666664,0.3467257426408523
AC005754.7,0.8420383462962963,0.2652986668008628
PCDHB3,1.070581511111111,0.3160923317372041
AC005754.8,0.691150674074074,0.22818230304645792
PCDHB4,4.030082938888889,0.7015751460111599
PCDHB5,2.6685822092592595,0.5644982556249458
PCDHB6,1.4147671500000003,0.3828752591680306
PCDHB17P,0.2689222888888889,0.10343502592436779
CH17-140K24.3,0.2223650055555556,0.08720090822141863
PCDHB7,1.9353245185185188,0.46765612221425296
PCDHB8,0.5190408074074075,0.18156944087648524
PCDHB16,2.166670997592593,0.5006029445363259
CH17-140K24.5,0.21855351851851854,0.08584460802780615
PCDHB9,1.0209265759259258,0.3055505350643036
CH17-140K24.6,0.6941264722222223,0.2289458287443706
PCDHB10,2.192042209259258,0.5040686255130217
PCDHB11,1.2514443307407408,0.3524612130573331
PCDHB12,1.4648516388888884,0.3917907839171184
PCDHB13,1.3463270148148145,0.37038854095605855
PCDHB14,4.2505472703703715,0.7202045727611737
PCDHB18P,0.8284687444444445,0.2620875409763203
PCDHB19P,0.2768421796296296,0.10613722087211928
CH17-140K24.2,0.06514361111111111,0.027408166749714524
PCDHB15,4.819142666666665,0.7648590048281515
AC005752.10,0.3162927203703703,0.11935247947942357
TAF7,78.95082777777777,1.9028229646108348
SLC25A2,0.417503987037037,0.15152428911397353
AC005618.6,1.0780971740740743,0.31766585177622586
PCDHGA1,0.6013184444444444,0.20447770600599355
PCDHGA2,2.109948938888889,0.49275325856354474
PCDHGA3,1.7184772370370371,0.4343257008210492
PCDHGB1,0.846191027777778,0.26627663602766266
PCDHGA4,1.5759271111111108,0.41093356998820396
PCDHGB2,1.7801424111111113,0.4440670429596654
PCDHGA5,1.4176313590740746,0.3833900802612065
PCDHGB3,0.9591290185185183,0.29206303741669626
PCDHGA6,1.7648140444444451,0.44166592689299494
PCDHGA7,1.1876916111111113,0.3399861014675433
PCDHGB4,1.4154599629629632,0.38299984330945186
PCDHGA8,0.19600924259259264,0.07773453583253546
PCDHGB5,2.705709274074074,0.5688713443897748
PCDHGA9,2.179492518518519,0.5023578074073988
PCDHGB6,1.9783613796296295,0.4739773917563721
PCDHGA10,1.1871863259259257,0.33988578206579206
PCDHGB7,5.109812125925926,0.7860278560808325
PCDHGA11,1.282748351851852,0.3584580378915127
PCDHGB8P,0.2715936092592593,0.10434833658276879
PCDHGA12,3.399019401851853,0.6433558774346072
PCDHGB9P,0.1593402388888889,0.06421090980937201
CTD-2024I7.18,0.12601180370370368,0.0515429431410074
PCDHGC3,20.834754103703705,1.3391483053937947
RN7SL68P,0.06963767407407408,0.029236690957684774
PCDHGC4,1.9905754425925926,0.4757547627382248
PCDHGC5,1.9552530814814815,0.47059467884990924
DIAPH1,39.71196055555556,1.609722017092177
CTD-2024I7.13,0.11881019925925926,0.04875641681803249
RPS27AP10,0.04965714444444444,0.021047466125845224
AC008781.7,1.1945279629629635,0.3413411190534647
HDAC3,53.44961481481481,1.7359948118348216
RELL2,8.37500424074074,0.9719714728509443
FCHSD1,14.942129999999999,1.2025463462600139
ARAP3,13.523538731481478,1.1620724472393795
AC005753.1,1.0391996796296294,0.3094597542309762
PCDH1,15.314126103703702,1.2125638149609073
AC005740.3,0.5172676814814816,0.18106220724347077
KIAA0141,35.16431296296297,1.5582802189360174
PCDH12,4.584391574074074,0.7469758631425564
AC005740.6,1.3030970185185184,0.36231223310958816
RNF14,22.326004999999995,1.3678403643821653
AC005740.5,0.0,0.0
GNPDA1,21.96436388888889,1.361054419996852
AC005740.4,0.00642738888888889,0.0027824471407956867
NDFIP1,76.5705311111111,1.8896967649885348
CTC-463A16.1,2.1419707444444445,0.49720213691480925
SPRY4,14.56050897037037,1.192023798271164
SPRY4-IT1,0.26496271666666665,0.1020777253659467
AC005592.2,0.17125517037037039,0.06865152104278459
RPS12P10,0.0,0.0
FGF1,27.626401683333338,1.4567667609700696
AC005592.3,0.1363400537037037,0.05550831495552181
LINC01844,0.455869764074074,0.16312252657472323
ARHGAP26,8.349692592592591,0.9707973319917196
ARHGAP26-AS1,0.289543,0.11043582832844544
ARHGAP26-IT1,0.19509864444444447,0.07740375379443999
NR3C1,16.695816666666673,1.2478706102424015
RPL7P21,0.08217095185185187,0.03429587221367281
RP11-278J6.5,0.006640740740740741,0.0028745031730245513
RP11-278J6.4,0.30202088333333327,0.11461795001074171
CTD-2050E21.1,0.0013737537037037037,0.0005962042278282835
RNU7-156P,0.0,0.0
CTD-2050E21.2,0.022505,0.009665440363585093
CTB-57H20.1,0.0036728203703703705,0.0015921635410566294
MIR5197,0.0,0.0
CTB-70D19.1,0.0023599740740740745,0.0010237162205058734
HMHB1,0.09933896296296296,0.041131620582915675
RN7SL87P,0.0,0.0
YIPF5,19.978584444444436,1.3217761802966597
KCTD16,0.7053197053703703,0.23180581046179954
CTC-218H9.1,0.007702151851851852,0.003332185956769142
CKS1BP5,0.0,0.0
CTB-85P21.1,0.0,0.0
RN7SKP246,0.0,0.0
NAMPTP2,0.0,0.0
CTC-367F4.1,0.0035997574074074067,0.0015605476638592248
ASS1P10,0.11351416851851849,0.046695747432258516
CTC-806A22.1,0.08589806666666666,0.03578905991038358
CTB-73N10.1,0.028085849999999996,0.012029381803737393
PRELID2,0.937126151851852,0.28715790428604343
CTB-78O21.1,0.17208187777777775,0.06895795112322442
GRXCR2,0.05117942407407407,0.021676851360923968
SH3RF2,10.41933953148148,1.0576409860352296
AC005351.1,0.00982855,0.004247644961351111
PLAC8L1,2.0996578888888893,0.4913137631353319
