PPP6C	0.2329412
CRTAM	0.232785
ATP9B	0.2327517
ZNF483	0.2326633
P3H2	0.2324984
NT5C3A	0.2323465
GTF3A	0.2323372
SDR42E1	0.2321979
MTFR1	0.2320879
TMEM209	0.232082
UBE2D3	0.2320691
LMO7DN	0.2320239
SLC7A6	0.2319701
MPLKIP	0.2318145
STX7	0.2317381
UBE2D3	0.2315673
LAMP3	0.2315042
UBE2D3	0.2314388
MARCH6	0.2313885
KALRN	0.231149
SCO1	0.2310814
CA2	0.2309689
PCID2	0.2309371
VNN3	0.2307435
NMRK1	0.2306617
UBE2D3	0.2306012
TMEM232	0.2305752
NTN4	0.230442
ZWINT	0.230267
C9	0.2302205
PGBD4	0.2301553
THAP2	0.2301116
UBE2D3	0.2300685
EIF4B	0.2299901
ZNF778	0.2297627
OR5AU1	0.2297489
OR52N5	0.2297456
ZNF532	0.2296547
METTL2B	0.2296362
HIP1	0.2294488
FADS1	0.2292828
ZNF44	0.2292645
MARK3	0.2292124
ANKRD10	0.2292029
UBE2D3	0.2291073
ERICH3	0.2289327
UBE2T	0.2286663
SIMC1	0.2285869
DPH5	0.2284696
SCG5	0.2284192
RAB13	0.2282837
HMGN1	0.2282725
ATRN	0.228194
ZNF124	0.2280053
LOC100128922	0.2277947
MIR27A	0.2275973
C10orf2	0.2275885
KCNJ15	0.2275003
MICU1	0.227085
CYP19A1	0.2269983
TNFRSF11B	0.2269156
CNOT4	0.2262965
MAP2K6	0.2261561
ATP1B3	0.2259625
PCNA	0.2257103
SNAI2	0.2256233
DAP3	0.2254916
MIRLET7A1	0.22528
UBTFL1	0.2251491
FGF10	0.2251422
KIFC1	0.2251334
BBS2	0.2249704
CCDC82	0.2249355
IQCA1	0.2248049
DFNA5	0.2247498
CSRNP3	0.224677
CD58	0.2245755
PDIK1L	0.2244202
PRKCH	0.2242294
ALDH3A2	0.2241141
NEK7	0.2239234
MRPL50	0.2239165
LANCL2	0.2238419
STT3A	0.2238303
ABCC2	0.2237533
AREL1	0.2237388
CMTM6	0.2237012
NPHP1	0.2236864
PMM2	0.2236705
TBPL1	0.2236336
YIPF6	0.2235779
SH3BGRL	0.2234976
A2M	0.2234218
TET1	0.223417
PSMD10	0.2231906
C17orf47	0.223109
LIFR	0.2229274
PAN3	0.2227358
SPG20-AS1	0.2227202
TRMT10A	0.2226884
RGS13	0.2225333
CDCA5	0.2223682
RDH10	0.2222042
PRDM4	0.2221422
SPOP	0.2220945
CDK14	0.2218834
EPB42	0.2218338
MARS	0.2218136
DCSTAMP	0.2217755
GMPR2	0.2217322
ZNF211	0.2216888
FAM200B	0.2216688
SLC25A30	0.2216441
ATP6V0D2	0.2216312
DHX35	0.2215956
RSBN1L	0.2214481
URB2	0.221377
CA8	0.221363
SPATA1	0.221343
ZNF620	0.2212191
ZNF568	0.221209
GLT1D1	0.2211786
GGPS1	0.2211573
ZNF846	0.2211084
FRMD4A	0.221033
EXOG	0.2210147
CHAF1B	0.2209534
TNFSF4	0.2209264
PPTC7	0.2208191
ZNF239	0.220709
BLVRA	0.2206652
UBE4B	0.2205835
CR2	0.2204807
HIGD1A	0.220372
ATL3	0.2202064
GLT8D2	0.219691
UBE2H	0.2195836
SLC26A2	0.2194014
ZBTB34	0.2193226
LOC642980	0.2192808
COMMD10	0.2192665
ZNF19	0.2192601
RAD23B	0.2191656
MARK1	0.2191318
PLEKHA8	0.2190953
TM4SF1	0.218957
OMG	0.2188733
GLRX	0.2188381
ALG13	0.2188199
NAF1	0.2187311
SAT1	0.2186618
FAM60A	0.2185521
LUM	0.2184915
C1orf21	0.2183665
BMT2	0.2182504
PPP2R5E	0.2179095
ARF4	0.2178764
RAB39B	0.217745
LINC00998	0.2176447
SLC35A3	0.2175796
SERPINH1	0.21757
ALG6	0.217524
LBP	0.217523
PID1	0.2173984
GINS3	0.2173399
DCAF17	0.2173127
CTBS	0.2171723
ZNF22	0.2171075
SS18	0.216994
CIART	0.2169758
PDIA4	0.2169157
ABHD2	0.2169115
RIMKLB	0.2168621
KPNA6	0.2167995
ZNF32	0.2167125
LOC100509780	0.2165839
GK3P	0.2164155
SULF2	0.216343
TRRAP	0.2163062
ALDH6A1	0.216241
FAM50A	0.2161751
ANPEP	0.2161715
MKRN2	0.2161567
RFX5	0.2160686
SERPINB10	0.2158853
PANK2	0.215866
NBPF3	0.2157953
HMG20A	0.2157948
NEK10	0.2157702
SLC25A27	0.2155405
PCDH19	0.2152367
ELF5	0.2152112
ABCA10	0.2151288
MIR181A1	0.2150261
CBFB	0.2149688
C12orf45	0.2148152
ADAMTS16	0.2147853
LOC642980	0.2147599
ACLY	0.2145766
BTBD9	0.2144362
ST7	0.2143899
STX3	0.2143424
LRGUK	0.2142841
DKK3	0.2142742
SNX19	0.2141002
DCP2	0.2141001
TMEM237	0.2140885
BCL2L15	0.2138902
ITGA7	0.2138165
ZNF565	0.2136903
TRPC4	0.213643
ORC5	0.2136422
LDLRAD3	0.2135786
ATP2B4	0.2134539
ZNF416	0.2134505
CLSPN	0.2132979
SRP9	0.213237
SND1	0.2129887
ZNF280B	0.2129178
KIF24	0.2125078
DCDC2	0.2122053
ZNF461	0.2120799
RTN4	0.2120724
MIR15A	0.2119766
HAVCR1	0.2119013
MIR217	0.2118838
GPR160	0.211775
RYR3	0.2113026
AK7	0.2111726
RAVER2	0.2110253
CASP7	0.2109441
CDC25C	0.2108579
GPR52	0.2108135
ADIPOR2	0.2107488
CCND2	0.2106145
MIR101-1	0.2105722
RAD54L2	0.2105558
ATXN10	0.2101248
RHD	0.2098942
LRRC34	0.2097945
ZNF367	0.2097665
NR2C2	0.209521
SLC38A11	0.2094845
HSD17B7P2	0.2092536
DPCR1	0.2092097
RPL3	0.208923
PITPNA	0.2088582
SYNE3	0.2085953
PRKAA2	0.2085552
SLCO1C1	0.208403
ANKRD18DP	0.2083465
TK1	0.2081743
CCR2	0.2080095
KLHL41	0.2080046
VPS39	0.207967
TIGD6	0.2079602
KIT	0.2079202
TFDP2	0.2079178
PANK1	0.2079072
ZNF343	0.2078657
RALA	0.2074772
MFAP3L	0.2074503
ENTPD3	0.2072078
SIGLEC10	0.2070424
QPCT	0.2068094
PPP1R36	0.2067281
TMX4	0.2066755
N4BP2L2	0.2065332
SLC35A1	0.2065293
UHRF1	0.2065264
C11orf54	0.2064862
TDRKH	0.2063867
ZNF557	0.2062153
PTK2	0.2061633
ADGRF4	0.2060082
DBR1	0.2059981
GRSF1	0.2059407
LYVE1	0.2058504
ADPGK	0.2056726
FAM32A	0.20529
C9orf78	0.2052139
RBM47	0.205181
C3orf14	0.2051547
NEDD4L	0.2050284
ZCCHC5	0.2050016
PPP1R8	0.2049545
PRDM10	0.2049196
EYA3	0.2048839
SLC38A6	0.204861
MRPL32	0.2047462
GTPBP8	0.2046012
HPSE	0.2045513
TUBA1C	0.204521
DDX31	0.2044211
ERLIN2	0.2043585
FAM81B	0.2041079
DLEU2	0.2040815
ARFGEF3	0.203973
ZMYM5	0.2037342
TEK	0.2037322
ABHD10	0.2037075
BRAP	0.2036661
LINC00216	0.2035598
CWF19L1	0.203501
KANK1	0.2034853
MIR135A2	0.2033642
GRAMD1B	0.2033399
PRDX6	0.2031848
C9orf131	0.2031028
DRAM1	0.2030655
GOLGA2	0.2027698
PMFBP1	0.2027462
LOC401281	0.2026828
KLHL14	0.202417
CDK15	0.2023796
KCNJ2	0.2023693
GLUL	0.2023024
PCYOX1	0.2021418
ADAR	0.2021385
NAPEPLD	0.2020262
ACIN1	0.2019933
CCDC89	0.2019344
MLEC	0.2017879
ARMC4	0.2017653
RAB42	0.2017074
C10orf88	0.2016857
DYNC2LI1	0.2015301
TIMMDC1	0.2014648
LBR	0.2010338
RPIA	0.2007818
CFAP36	0.2006175
ZNF226	0.2005944
ENOSF1	0.2005076
GADD45A	0.2002642
CIPC	0.2002085
RAB21	0.2002041
ERCC6L	0.2000368
CENPO	0.1996864
NEK4	0.1995812
ARPP19	0.1995565
COL4A1	0.1994467
C16orf52	0.1993609
LINC01555	0.1992697
RUFY2	0.1991852
GTF2F1	0.1991482
FAM177B	0.1991064
DNAJC12	0.1987335
GGH	0.198715
SORT1	0.1986612
RNF34	0.198625
CCL21	0.1985464
BCKDHB	0.1985445
C2orf61	0.1983802
FUT10	0.198373
DEFB128	0.1983165
APTX	0.1982787
ANAPC5	0.198167
ZMYM6	0.1981264
SLC10A7	0.1981033
LOC285097	0.1980624
CPS1	0.1979913
INO80D	0.1979504
DUSP16	0.1977416
DHFR	0.1977027
GREB1	0.1976398
FAM104A	0.1974398
ACBD6	0.1973199
MYO16	0.197258
TBXAS1	0.1972563
MFSD14A	0.1969885
CD44	0.1969091
ATP6V1H	0.1967896
ABHD12B	0.1967521
ATP6V1E1	0.1965965
SNX29	0.196571
PCYT1A	0.1965067
ZNF287	0.1963668
KLHL32	0.1963608
VIM	0.1963291
LY6G6C	0.1963276
METTL1	0.1959261
CC2D2B	0.1959148
OSTF1	0.1958536
SLC39A7	0.195845
SLC39A7	0.195845
SLC39A7	0.195845
DHX33	0.1956802
ACTG2	0.1955219
TIMM23	0.1955042
TCP11L2	0.1953955
B3GALT1	0.1953888
CAPNS2	0.1953852
GNG12	0.195337
ZNF337	0.1952852
CPA3	0.1951613
DPCR1	0.1949742
SGMS1	0.1948572
EAPP	0.1948476
ZNF572	0.1945568
SENP2	0.194551
ZNF396	0.1945365
ATP6AP2	0.1944976
SYNM	0.194485
HK1	0.1944638
RPUSD4	0.1944362
ITGA9	0.1942416
PRKAR1A	0.1942382
PSMA5	0.1939935
CREM	0.1939385
MIRLET7D	0.1938774
AMIGO2	0.1938613
CCDC181	0.1938241
TTC12	0.1937887
TYW1B	0.1937837
HPX	0.1936899
ZNF79	0.1936566
ETFA	0.1936415
SAMM50	0.1936093
SGCD	0.1934647
NPM1	0.1934408
ADTRP	0.1934255
TBCA	0.1933803
TPD52L1	0.1931206
CKS2	0.1927713
LVRN	0.1927672
CNN3	0.1927297
HYOU1	0.1926518
ZFP2	0.1926002
SCARA5	0.1925761
MDH1B	0.1924223
NAV2	0.1923107
C4BPB	0.192269
TMEM245	0.1922124
B3GALT2	0.1920349
DGKD	0.1916295
TTC39A	0.1914201
PHF11	0.1914004
ARHGEF6	0.1913437
FHDC1	0.191203
TMEM67	0.1911941
COL6A5	0.1911716
TCEANC	0.1910529
KDM4A	0.1909659
YAP1	0.1907964
SPECC1	0.1905565
LOC102724229	0.1904402
TIMELESS	0.1904344
SEPSECS	0.1903782
ELMO2	0.1902339
FAM45BP	0.1899373
MIR107	0.1898134
ITPR3	0.1897407
DCAF5	0.1892412
DERA	0.1891916
DLG3	0.1890509
MPEG1	0.1890147
WFDC11	0.1889132
ZNF182	0.1888624
GHITM	0.1887679
MAP3K19	0.1885668
LANCL1	0.1884822
RPL15	0.1884667
ZMAT1	0.188191
HAUS2	0.188167
TGFBR2	0.1881406
LIPT1	0.1879741
LLPH	0.1879384
NXPE3	0.1876975
PON3	0.1876918
RYK	0.1874788
YAE1D1	0.1874573
AAK1	0.1874082
FBXO18	0.1873304
WT1	0.1872806
RHOH	0.187239
PKI55	0.1869285
ZNF85	0.1868322
WBP11	0.1868066
LGMN	0.1864764
UCP1	0.1864219
RAPH1	0.1864175
CELF2	0.1863727
ANXA2P1	0.1862769
NECTIN3	0.1862705
BBS9	0.1861615
PPME1	0.1860921
CYFIP2	0.185884
APEX1	0.1857303
TMEM45B	0.1855321
HSP90AB4P	0.1853939
IFI44L	0.1853101
GALNT2	0.185163
ETV1	0.1851427
SLC9A6	0.1850805
ELMO1	0.1850738
SIAE	0.1850376
PFKP	0.1850192
ZNF285	0.1848575
AOAH	0.1846828
IL7	0.1846593
UCHL1	0.1845708
EIF4E	0.1845105
CSF2RA	0.1844122
CSF2RA	0.1844122
MSC	0.1843821
OARD1	0.1842345
ZNF641	0.1841942
TIAM1	0.1841868
RBMX2	0.1841862
MIR301A	0.1841678
ARL5A	0.1841375
PTPN14	0.1838884
PI3	0.1838723
BBS12	0.1837644
EXOSC2	0.1837528
CDH10	0.1837439
RBM11	0.1837063
KCMF1	0.1836482
RSAD2	0.1834386
LRRFIP1	0.1833078
PTS	0.1833024
SLC39A12	0.1832278
PINX1	0.1830522
LPP	0.1830436
ZNF236	0.1829312
ZNF436	0.1828676
CLNS1A	0.1827232
OR1F2P	0.1821455
CLDN12	0.18209
E2F7	0.1820176
MURC	0.1819528
GCM1	0.181925
RPA4	0.1817639
UFD1L	0.1815852
PACRGL	0.1814461
FST	0.1814448
GLYAT	0.181417
WHSC1	0.1813496
MYLIP	0.1812761
CGRRF1	0.1811336
MIR423	0.180978
MXRA5	0.1809397
CALB2	0.1809014
ZNF621	0.1807575
KIAA0101	0.1806755
PSME3	0.1806249
NHS	0.1805725
SLC30A5	0.1803821
HSBP1	0.1803782
VKORC1L1	0.180043
SETD9	0.1797468
ELOVL4	0.1796169
MYH9	0.1795988
MIR197	0.1795556
TNFRSF10B	0.1795436
CLEC2B	0.1794923
FTO	0.179488
SP110	0.1793639
TAS2R10	0.17921
QIQN5815	0.1791761
SAMD8	0.1791457
MIR4697HG	0.178945
LOC280665	0.178857
RPL13P5	0.178789
GLE1	0.1787261
MGC70870	0.1786953
ZNF268	0.1786252
SEP15	0.1785806
RGS22	0.1785488
DIXDC1	0.1784699
ANKFY1	0.1783402
ZFAND2A	0.1781398
GMEB1	0.178075
LPAR6	0.1780558
FRMD5	0.1778908
CCDC90B	0.1778633
RBM3	0.1778631
LINC00909	0.1778395
SOX6	0.1777816
ASH2L	0.1774064
TIGD1	0.1773549
EXD2	0.1773275
TMEM236	0.1772542
TMEM236	0.1772542
LDLR	0.1772303
KCNMB3	0.1769103
LY6G6C	0.1767842
MTNR1A	0.1766882
ANKFN1	0.1765773
RNLS	0.1765206
ASPA	0.1764132
GFOD1	0.1760558
C18orf8	0.175651
ZNF549	0.1756094
RTN3	0.1755572
PTGR1	0.1753648
TAF5	0.1753014
C17orf75	0.1752698
SUCLG1	0.1752154
GNAQ	0.1751915
TLL1	0.1751382
PIWIL4	0.1751161
ORC6	0.1749732
TDRD3	0.1749386
MAATS1	0.1747039
GJA1	0.1746488
POTEA	0.1744015
GCSAML	0.1743565
S100Z	0.1743076
PROSER1	0.1742764
VAMP4	0.1742415
DBIL5P2	0.1740528
PTTG2	0.1737673
GJA10	0.1736538
SLC16A4	0.1735488
MOGAT1	0.1735371
SEC22A	0.1734594
SMAP2	0.1733176
GRB10	0.1731348
DNAH12	0.173133
CETN2	0.1730991
FYB	0.1730701
THOC7	0.1730695
FLVCR2	0.1728478
AP4B1	0.1728321
TMEM71	0.1727547
PRNP	0.1726855
TMEM126A	0.172573
DHRS7	0.1724512
CDH20	0.1724126
TFDP1	0.1721309
TMPO	0.1719575
EGR3	0.1719372
OR8G5	0.1718424
EFCAB2	0.1718132
PDP2	0.171745
TMEM156	0.1717384
OR14I1	0.1715761
DCAF12	0.1715262
DHFR	0.1715204
ANXA7	0.171519
NCAPD2	0.1715002
ANO10	0.1714323
LY6G6C	0.1714166
UBP1	0.1713548
ZNF773	0.1713114
JAM3	0.1712776
FEN1	0.1712768
SUDS3	0.1711516
FASN	0.1710452
ZNF655	0.1709312
PABPC1P2	0.1707499
MMP12	0.1707372
PCID2	0.1706647
AFF1	0.1705727
ALDH1B1	0.1705432
ICA1L	0.1703653
DDX55	0.1702817
FN1	0.17028
LANCL3	0.1701778
TPRG1	0.1701505
GPATCH8	0.1699441
SYT4	0.1698853
OSGIN2	0.1697193
LRRC58	0.1696769
NFIB	0.1696588
ZNF763	0.1696261
PDE10A	0.1695911
PSMA6	0.1695782
HP1BP3	0.1695758
NFE4	0.1695516
MGAT4C	0.1695177
PCCB	0.1694751
RASSF6	0.1692802
OSTM1	0.1692739
NARS2	0.1692639
ENOX1	0.1692045
NUP43	0.1691959
OR1J4	0.1691571
NDUFB5	0.1689824
AEBP2	0.1687878
ZDHHC11	0.1686817
LEMD1	0.1686419
SPANXN3	0.1685645
SNAPC3	0.1685268
WDR92	0.1684808
DGKA	0.1684403
CD55	0.16844
DNAH12	0.1684348
LRRC4C	0.1683869
TRIP13	0.1683719
CCT6B	0.1682395
PLPPR1	0.1682238
TRAF3IP1	0.1681477
EIF3F	0.1681079
BYSL	0.1680903
MT1G	0.1679309
OBFC1	0.1678891
CEACAM5	0.1678272
ACTR10	0.1678048
BOC	0.1677993
NID2	0.1677058
LAMA1	0.1676657
FAM213A	0.167647
BRINP2	0.1675675
KIAA1958	0.167533
SMYD3	0.1675242
GRPEL2	0.1674339
PPIL1	0.1673695
TYW1	0.1673029
RAB10	0.1672782
FBXO33	0.1671964
C5orf17	0.1671082
LSM14A	0.1670628
ABCC5	0.1668447
XPC	0.1668184
BCL2L11	0.1667906
PDE7A	0.1666695
MALAT1	0.1666225
COPS8	0.1665121
HIST1H1A	0.1664815
SIAH1	0.166375
MFF	0.1661538
TTC6	0.1660812
ARPC2	0.1660121
MIR30A	0.1659935
HSPBAP1	0.1659496
TSPAN3	0.1656861
RTFDC1	0.1655684
FLJ32742	0.1655298
AFG3L2	0.165464
SNX1	0.1653542
GPT2	0.1651387
XRRA1	0.1650992
ITGA8	0.1647019
CXCL3	0.1646553
MYBL1	0.1646446
MTMR3	0.1646273
ZNF529	0.1646257
ZBTB34	0.1645701
SNORD96B	0.1641664
PDPK1	0.1641582
YEATS2	0.1641402
CXCL2	0.1641038
LOC100131510	0.163989
CPSF6	0.163898
NDC1	0.1638333
HPSE2	0.1637654
DNAJC15	0.1636645
ULBP1	0.1636448
TFCP2	0.163634
MTCH2	0.1636019
DCAF4	0.1635865
PARD6B	0.1635778
SNORA67	0.1633466
CCR6	0.1633388
NEBL	0.1633355
DNAJB1	0.1633145
TNFRSF21	0.1633091
GM140	0.1631876
GABRA2	0.1630765
TRMO	0.1630714
FCGR2A	0.1629963
MED12L	0.1629664
CFLAR	0.1628461
ALDH5A1	0.1627498
IFNA5	0.1627405
RNASE2	0.1626707
LINC00471	0.1626693
TM4SF4	0.1624943
SEC61A1	0.1624212
C1orf52	0.1621567
BCORP1	0.1621504
BSPH1	0.1620679
RPP40	0.1620116
INTS8	0.1618939
PP12719	0.161585
LILRB4	0.1615667
SMIM21	0.1615156
ABHD13	0.1613546
ZNF69	0.1612062
C1orf174	0.1611794
AACS	0.1610774
MEOX2	0.1609104
ZNF133	0.1608355
MYC	0.1606378
HNRNPLL	0.1606342
PSG1	0.1605917
TAF5L	0.1605338
VPS33A	0.1605045
MRVI1	0.1604695
STMN1	0.1604637
TPRKB	0.1604632
WDR60	0.1604284
SNORD52	0.1604087
ORMDL1	0.1603653
PTK2B	0.1601704
CCDC58	0.1599757
CYP1A1	0.1597554
STYK1	0.1596797
ZNF460	0.1596282
KDM1A	0.1596252
CASP10	0.1595968
MIR9-1	0.1594738
TAGAP	0.1593076
OK/SW-CL.36	0.1592115
DMGDH	0.1592062
SLC9C1	0.1591721
P2RY13	0.159152
KLKB1	0.1589118
DCAF10	0.1588762
PLXNA4	0.1586416
ZNF774	0.1586085
CTSO	0.1584532
ICOS	0.1582816
TBC1D19	0.1582789
CHEK2	0.1582045
ZNF684	0.1580145
CNKSR2	0.1579967
SRP9	0.1579741
SIGLEC14	0.1578845
GAR1	0.1577816
TAF11	0.1576959
C20orf197	0.1575187
LINC00994	0.1574895
TECTA	0.1573115
CTCF	0.1572824
DPY19L1	0.1572004
WBP11P1	0.1570759
ALPL	0.1569917
ZNF623	0.1569202
NFKBIA	0.1568921
RBM12B	0.1568072
RGS6	0.1566815
ADGRE2	0.1566773
SPAST	0.15667
LRRC8C	0.1566522
WDR63	0.156597
ACTC1	0.1565929
CENPBD1	0.1565568
MICU3	0.1565442
FAM173B	0.1564786
KCNJ16	0.156397
NMT1	0.1562324
B3GLCT	0.1561341
ZADH2	0.1559671
ARL4A	0.155911
RPL22L1	0.1558382
FAM188A	0.1558203
SPRR2E	0.1556212
ITFG1	0.1555898
CYP2C9	0.1555736
TMEM81	0.1555595
CD200R1	0.1555032
CD28	0.155433
TXLNA	0.1554079
TERF2IP	0.1554072
ENPP4	0.155377
ATG14	0.1551322
EME1	0.1551127
SERP1	0.1549685
STARD13	0.1549537
FGF9	0.1549443
LPIN2	0.154904
TAPT1	0.154744
LETM2	0.1547373
ZNF233	0.1547334
TRAF3IP3	0.154688
MIR106A	0.1546218
TIMM9	0.1544416
FAT3	0.1544341
GCC1	0.1544194
P2RX7	0.1543384
NUGGC	0.1542411
PTPN1	0.1542345
PDSS1	0.1542333
ESD	0.1541941
HIGD1A	0.1541308
GDE1	0.1539602
CEP250	0.1538901
RWDD4	0.1538776
CS	0.1538024
JMJD6	0.1536321
NACA2	0.1534521
PLEKHA3	0.1533485
CDCA8	0.1531603
MIR96	0.1530419
ZNF680	0.1528595
AKAP3	0.1528298
FMO4	0.1528205
ZPLD1	0.1528096
DCUN1D4	0.152703
C12orf60	0.1527003
RBFOX2	0.1522764
SPRED1	0.1522127
ZCCHC2	0.1520628
HARS2	0.1520576
CRISPLD2	0.1519169
CRIPT	0.1517702
CIDEA	0.1517556
ASAP2	0.1516807
CDK11A	0.1516195
TMTC2	0.1515876
EPSTI1	0.1515789
TIMM10B	0.1515654
CCDC150	0.1514595
ZSCAN9	0.1512501
SIN3A	0.1511862
FBXL19-AS1	0.1511543
TMEM123	0.1510891
C1orf131	0.1510658
SLC2A13	0.150791
METTL10	0.1507879
CDC25A	0.1507169
LGALS16	0.1506812
CCNE1	0.1504712
HIRA	0.1504702
IKZF1	0.1503707
NFE2L3	0.1503566
PLAUR	0.1503242
ETV3	0.150239
ULBP3	0.150167
SKP1	0.150137
CETN3	0.1496248
STK31	0.1495652
CCDC7	0.1495341
NAP1L4	0.1495082
LOC100132005	0.1493278
UBB	0.149097
MMP3	0.1488279
FLJ41327	0.1486755
HDAC9	0.1486362
SNORD38A	0.1486284
TTC39C	0.1485588
MPLKIP	0.1484903
VWDE	0.1484618
MGAT2	0.1484156
FLVCR1	0.1484085
LEAP2	0.1482931
RPL34	0.1482715
C1GALT1C1	0.1479523
BCL10	0.147865
GCN1	0.1477815
TLR10	0.1476933
NCAM1	0.1476687
MIR30C1	0.1475959
TTC33	0.1475061
ANXA13	0.1475022
RFWD2	0.1474242
TMCO1	0.1473705
NEK9	0.1471848
SLCO4C1	0.1470927
GOT2	0.147017
TADA1	0.1469527
MAP10	0.1469458
SMS	0.1468479
AZGP1	0.1468154
AK3	0.1468082
YPEL2	0.1468027
PKD1L3	0.1466805
HCAR3	0.1466
C2orf15	0.1465034
PKP4	0.1463584
DNAJC9	0.1463104
DNMT1	0.1463053
SPATA7	0.1462385
OR51B5	0.1461728
ZNF18	0.1461341
ZNF606	0.1460255
TCHP	0.1459856
HSD17B3	0.1459463
DUSP11	0.1459103
C16orf72	0.1457962
POLE3	0.1457889
TBRG1	0.1457364
ZC3H12A	0.1456335
MOXD1	0.1455508
EGFR	0.1453727
CLYBL	0.1453319
PPIC	0.1452075
RAD54L	0.1451582
MTUS2-AS1	0.1450981
YARS2	0.1450861
ANKRD13A	0.145055
AUH	0.144931
OCIAD1	0.1449182
PBLD	0.1448934
ALOX12P2	0.1448874
CDYL2	0.1448186
DECR1	0.1447081
TRDMT1	0.1444581
PDIA5	0.1444399
ENO4	0.1444357
CISD2	0.1444025
BDKRB1	0.1443322
ENDOU	0.1442864
ZNF652	0.1442412
SLC26A5	0.1437579
PYGO1	0.1436127
FABP4	0.1435613
CRYZL1	0.1434677
C1orf101	0.1433473
RNF103	0.1432802
ZBTB14	0.1430452
SLC7A8	0.1429852
HNF4G	0.1429384
LOC100130433	0.1427232
CRHBP	0.1426278
FAM71F2	0.1425436
RPL14	0.1425319
C11orf65	0.1425242
NOCT	0.1423412
ADH1B	0.142271
ARL6	0.1421764
PNMA2	0.1421584
SCPEP1	0.142148
SSX3	0.1420072
ELP4	0.1419963
ST7L	0.1419175
RSU1	0.1417158
SLC33A1	0.1417089
PRKRA	0.1417056
EIF4ENIF1	0.1414732
TCEAL3	0.1414673
C6orf47	0.1412873
TLR7	0.1412787
POLH	0.1410345
ST3GAL1	0.1409939
MAST4	0.1409041
XPO6	0.1408636
HEATR3	0.1406907
DNHD1	0.1406244
PPP1R14C	0.1406198
NUPL2	0.1405722
FSIP2	0.1404915
SNORD96A	0.1404778
OVCH2	0.1404153
UGT2B4	0.1402025
MIRLET7I	0.1400268
MPP4	0.1399964
MIR331	0.1398921
FBN2	0.1395462
TLR5	0.1394644
ZBTB10	0.1394547
SNIP1	0.1393652
WDPCP	0.1393385
ARMC3	0.1391462
UBE2D1	0.1390739
TAS2R3	0.1390735
HRH2	0.1389596
ENKUR	0.1385723
NOB1	0.1385644
TPO	0.1385581
HEXB	0.1385242
CPO	0.1383663
CHCHD7	0.138323
DCTN5	0.1382892
FGFBP1	0.1381084
EFCAB10	0.1380754
LRRC37A6P	0.1379832
STAU1	0.1379758
RAB13	0.1377101
TKT	0.137695
ZNF200	0.1376716
UBL3	0.1376624
PRKAR2A	0.1376253
ANTXR1	0.1375812
PIP4K2A	0.1374345
PTP4A1	0.1373952
SNORD114-6	0.1372125
NSL1	0.1370897
SLC25A51	0.13708
XYLB	0.1370605
COMMD2	0.137059
ALG2	0.1368361
MYO19	0.1366379
TENM1	0.1365838
PER3	0.1365523
CACYBP	0.136459
CDK5RAP3	0.1362783
C6orf47	0.1362019
C6orf47	0.1362019
RUNX2	0.1361533
MC4R	0.1360927
TAS2R8	0.1359464
PCNX2	0.1359432
CSTF1	0.1358508
LRRC9	0.1355818
ZNF29P	0.135512
ERC2-IT1	0.1354613
CALR	0.1352788
OR51A7	0.1352768
CDS1	0.134889
PROX1	0.1347588
CAMK1D	0.1347116
RHOQ	0.1345803
CAMSAP1	0.1344967
FAM71A	0.1343216
CBR4	0.1342988
EXT2	0.1342196
TAS2R9	0.1341282
SCN11A	0.1341
IL24	0.133979
ITGB1BP1	0.1337426
CDCP1	0.1336483
C15orf41	0.1336447
ZNF569	0.1334468
QARS	0.1333539
IFNA16	0.1332578
ZNF645	0.1332045
ASS1	0.1330942
SEPT3	0.1330093
SAA3P	0.1329105
KRT6A	0.1328298
TDRD9	0.1328061
PLP1	0.1327839
OMA1	0.1326792
MELTF	0.1325468
CFAP57	0.1325239
THRSP	0.1323813
TAS2R4	0.1323801
SRRD	0.1322615
FKBP7	0.1322132
DSCR3	0.1321682
CHI3L1	0.131984
SSBP1	0.1318367
TMED10	0.1317527
MIR194-1	0.1317408
C8orf46	0.1317382
SATB1	0.1316004
NAP1L2	0.1315645
GBF1	0.1314104
PRO2949	0.1311453
C15orf54	0.1311248
IL1RAPL1	0.1309928
PCP4	0.1309879
GUCA1C	0.1309679
THEM4	0.1309596
ZBED8	0.1308496
PSORS1C1	0.1308195
CFHR4	0.1304825
RNF145	0.1304268
CTPS2	0.1302195
TEX14	0.1301736
ZSCAN5A	0.1301259
MRPL15	0.1299611
LOC642947	0.1299353
EMILIN2	0.1298473
ABCB5	0.1297265
SLC25A5	0.1296624
TMCC1	0.1295206
METTL25	0.1293112
IL23R	0.129191
STAB2	0.1290185
AK5	0.1288904
ZNF550	0.1288511
PPARA	0.1287938
VWA5A	0.1287277
GABRG1	0.1286834
OSR2	0.1286801
FDCSP	0.1286598
PCGF6	0.1285762
MSH4	0.1283435
ZNF674	0.1283185
PSG6	0.1282852
NOTCH2	0.1281982
ATP6V0A4	0.128175
IQCH	0.1281673
IFNE	0.1281085
PLD5	0.1281025
SDAD1	0.128075
LOC641367	0.1277772
PSMD11	0.1275534
SRRM2	0.1274333
DNAJB6	0.1273032
BTBD8	0.1272987
SRRM1	0.1271455
C10orf76	0.1269944
SNRPG	0.1269495
DNAH8	0.1268852
FECH	0.1268376
METTL5	0.1266027
